year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1998,12,340,6,13.000000,0.058758,0.069513,0.157763,0.200587,0.223876,0.241676,0.248386,0.268289,0.251328,0.232040,0.257509,0.273690,0.271237,0.283333,0.283436,0.283526,0.283560,0.283576,0.180307,0.311229,1.138384,1.887516,1.465925,1.780393,1.597146,1.005959,0.584398,0.048247,0.012411,0.005285,0.000119,0.000013,0.000010,0.045110,0.064366,0.100981,0.319293,0.545295,0.273054,0.217464,0.120973,0.096223,0.003038,0.001278,0.000612,0.000000,0.000004,0.000006,6.763754,3.241956,1.348099,0.438337,53.125988,139.285278,248.111694,7.562327,2.437177,1.456831,0.328966,65.545280,123.355530,3.350000,0.000000,8.124522,0.293792,0.695134,3.155260,8.023494,16.790722,24.167587,24.838583,26.828941,37.699225,46.408071,51.501891,54.737987,54.247392,42.499922,28.343565,21.264463,14.178011,7.089409,7.805683,0.000000,0.000000,89.878159,0.000000,-0.173657,-0.001111,0.000000,59.250000,38.840710,38.343231,0.497477,15.104773,-0.002480,0.000000,0.000000,10.017365,1.787707,4859.557129,0.000000,0.447282,0.000763,0.000000,311.312622,46.190189,4490.248535,0.000367,5.272045,0.845019,141.903839,0.027982,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.319656,16.324318,9.002660,4.006078,0.711515,5.289878,136.002274,1137.121826,23.524864,8.730566,6.430102,1.550159,0.021349
1998,12,344,10,13.000000,0.058206,0.067428,0.141542,0.195856,0.222006,0.240541,0.247098,0.267027,0.252537,0.232286,0.257507,0.273677,0.271250,0.283333,0.283436,0.283526,0.283560,0.283576,0.218083,0.367650,1.227051,2.300632,1.775372,2.028977,1.824989,1.173054,0.722901,0.056771,0.013858,0.005849,0.000132,0.000014,0.000011,0.046082,0.062384,0.083874,0.375306,0.681256,0.318007,0.249718,0.128804,0.104737,0.006087,0.002485,0.001125,0.000011,0.000006,0.000008,7.917765,3.784644,1.566909,0.490588,52.334900,139.097778,248.111435,8.830259,2.865221,1.691768,0.364487,64.689774,123.395294,0.000000,0.000000,0.830521,0.291032,0.674280,2.830836,7.834222,16.650464,24.054066,24.709756,26.702700,37.880561,46.457159,51.501373,54.735340,54.250009,42.499977,28.343563,21.264459,14.178004,7.089404,0.816383,0.000000,0.000000,27.636852,0.000000,-0.026182,-0.000259,0.000000,59.250000,39.657089,39.159611,0.497477,15.079623,-0.002732,0.000000,0.000000,11.715363,2.059903,4859.557129,0.000000,0.449355,0.000865,0.000000,310.682983,44.849033,4490.249512,0.000000,1.970196,0.845019,141.903839,0.027982,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.141251,16.601040,9.291002,4.705207,0.794731,4.889697,135.625046,1137.077637,29.366442,10.662595,7.385701,1.908370,0.023875
1998,12,359,25,13.000000,0.065268,0.117698,0.188998,0.213512,0.230728,0.245587,0.248675,0.265131,0.255484,0.233470,0.257499,0.273628,0.271299,0.283335,0.283436,0.283526,0.283560,0.283575,0.389568,1.090338,2.582816,3.335565,3.907575,3.643551,3.094747,2.061694,1.530415,0.148985,0.022853,0.007108,0.000163,0.000017,0.000012,0.060307,0.084114,0.219009,0.554413,1.341327,0.412691,0.312176,0.152231,0.145015,0.020371,0.002461,0.000435,0.000003,0.000004,0.000008,14.949413,6.847268,2.671861,0.631023,55.687138,140.011871,248.110733,16.496786,5.288467,2.827949,0.473705,68.120895,123.963501,36.300003,0.000000,31.663084,0.326342,1.176977,3.779962,8.540483,17.304631,24.558744,24.867518,26.513080,38.322598,46.694061,51.499854,54.725516,54.259736,42.500195,28.343554,21.264442,14.177978,7.089385,31.897699,0.000000,0.000000,109.135185,0.000000,0.641058,-0.000736,0.000000,95.550011,71.554787,71.057312,0.497477,15.725240,-0.003441,0.000000,0.000000,21.815430,3.304579,4859.562012,0.000000,0.547237,0.001589,0.000000,304.693359,39.707096,4490.041504,0.062215,11.934978,0.659633,110.905830,0.021937,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.029472,18.071371,10.667996,8.700812,1.364952,3.291809,132.150543,1136.757568,39.055925,22.581093,12.444938,3.993506,0.438198
1999,1,9,9,13.000000,0.131257,0.207741,0.227756,0.244589,0.253511,0.241035,0.243991,0.263032,0.257125,0.234987,0.257497,0.273579,0.271347,0.283336,0.283435,0.283526,0.283559,0.283575,0.366971,1.084391,2.001381,4.850705,6.824640,3.939274,3.337608,2.670416,2.625212,0.351526,0.069312,0.010520,0.000247,0.000020,0.000013,0.008204,0.095272,0.233357,0.678155,2.084737,0.529066,0.415949,0.224521,0.183683,0.029268,0.012437,0.000113,0.000001,0.000009,0.000013,19.067362,9.019418,3.628791,0.859639,60.189224,139.124252,248.110565,20.736166,7.315958,3.836766,0.645446,72.388779,124.068924,15.900001,0.000000,6.111186,0.656284,2.077412,4.555121,9.783575,19.013338,24.103493,24.399109,26.303194,38.568802,46.997374,51.499325,54.715858,54.269326,42.500429,28.343547,21.264425,14.177952,7.089367,9.733041,0.000000,0.000000,116.907387,0.000000,-0.048568,-0.000212,0.000000,111.450012,81.287827,80.790352,0.497477,15.676323,-0.003610,0.000000,0.000000,28.132263,4.494809,4853.883789,0.000000,0.575587,0.003388,0.000000,295.539490,36.175793,4489.541992,0.000000,13.413235,0.592851,99.724045,0.019747,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.940880,19.917931,12.184620,10.578328,1.709900,2.497560,127.668900,1136.307983,49.580081,35.893959,13.679219,6.806570,2.242027
1999,1,24,24,13.000000,0.198663,0.226607,0.239101,0.254314,0.262968,0.257525,0.241921,0.260803,0.257645,0.236659,0.257502,0.273532,0.271394,0.283338,0.283435,0.283525,0.283559,0.283574,0.730609,1.499570,2.576467,5.068109,9.559978,5.658281,3.904493,3.135228,3.559289,0.670384,0.177408,0.009637,0.000240,0.000024,0.000015,0.043268,0.125869,0.248472,0.683005,2.368021,0.564032,0.393477,0.207370,0.176551,0.042147,0.020999,0.000000,0.000000,0.000002,0.000009,25.093014,11.358098,4.032667,0.830045,63.688976,140.421661,248.111206,27.045259,9.317147,4.229405,0.622806,75.785004,124.154755,29.299999,0.000000,22.810555,0.993313,2.266070,4.782016,10.172558,19.722563,25.752457,24.192059,26.080279,38.646718,47.331728,51.500300,54.706366,54.278782,42.500680,28.343541,21.264407,14.177926,7.089349,25.193998,0.000000,0.000000,111.857773,0.000000,-0.022653,0.000571,0.000000,140.750000,106.481834,105.984360,0.497477,15.728324,-0.002977,0.000000,0.000000,36.549755,4.873240,4846.777344,0.000000,0.634077,0.007353,0.000000,283.397491,33.261829,4488.694824,0.068549,16.348810,0.458554,77.211174,0.015324,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.830040,21.971285,13.794501,13.061414,1.889954,1.846714,121.457970,1135.646973,49.821379,48.472287,16.139564,9.209808,2.874486
1999,2,34,3,13.000000,0.063782,0.101850,0.185245,0.211906,0.229977,0.243358,0.241798,0.259819,0.257643,0.237776,0.257510,0.273501,0.271425,0.283339,0.283435,0.283525,0.283558,0.283573,0.807997,1.946618,5.079956,6.562128,8.988464,5.651042,4.294337,3.417434,3.919198,0.902018,0.261456,0.009718,0.000249,0.000026,0.000016,0.077910,0.112718,0.248553,0.651619,2.245073,0.447821,0.330471,0.175112,0.167928,0.051886,0.025656,0.000000,0.000000,0.000001,0.000008,29.036205,12.663714,3.783694,0.738225,55.102604,138.895050,248.112198,31.183374,10.385818,3.948930,0.560161,67.192528,124.273415,0.000000,0.000000,14.309812,0.318908,1.018503,3.704893,8.476224,17.248284,24.335791,24.179848,25.981911,38.646470,47.555113,51.502064,54.700132,54.285013,42.500855,28.343537,21.264395,14.177909,7.089337,8.236116,0.000000,0.000000,60.921326,0.000000,0.216765,0.000957,0.000000,140.750000,114.717957,114.220467,0.497477,15.875957,-0.001967,0.000000,0.000000,41.840683,4.534768,4842.177734,0.000000,0.719434,0.011573,0.000000,275.826721,31.911013,4488.064941,0.000295,9.587428,0.450187,75.807304,0.015047,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.541168,23.160517,14.681095,17.392855,1.839158,1.597773,117.487694,1135.181885,77.418053,52.112223,17.759985,10.141154,3.116641
1999,2,49,18,13.000000,0.064021,0.102400,0.172055,0.195092,0.219211,0.237421,0.239777,0.258430,0.257385,0.239393,0.257534,0.273455,0.271471,0.283341,0.283435,0.283525,0.283558,0.283573,0.856496,2.183308,5.392920,9.041183,10.399762,6.077152,4.668207,3.747845,4.412746,1.338407,0.419023,0.010721,0.000286,0.000027,0.000017,0.000000,0.079583,0.189445,0.644369,2.289272,0.448043,0.338234,0.185238,0.168709,0.063329,0.029150,0.000000,0.000000,0.000001,0.000008,33.950821,14.376717,3.650712,0.770085,52.771809,137.924026,248.114838,36.284924,11.833101,3.819829,0.586393,64.760651,124.318253,5.200000,0.000000,7.229228,0.320103,1.024004,3.441102,7.803667,16.440808,23.742124,23.977689,25.843006,38.607794,47.878605,51.506815,54.690926,54.294253,42.501132,28.343533,21.264378,14.177883,7.089319,7.274540,0.000000,0.000000,89.253860,0.000000,0.015752,0.002525,0.000000,145.949997,121.992500,121.495010,0.497477,15.887393,0.000653,0.000000,0.000000,48.548126,4.435396,4835.613770,0.000000,0.803815,0.020588,0.000000,265.354950,30.193430,4487.082031,0.000000,13.352155,0.398061,67.057884,0.013322,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,113.385452,24.960255,16.011992,20.940495,1.676488,1.384352,112.664772,1134.519531,115.858135,63.255785,19.468962,11.429678,3.433608
1999,3,64,5,13.000000,0.073258,0.176506,0.208793,0.227681,0.239817,0.236065,0.237991,0.257113,0.256943,0.240907,0.257573,0.273409,0.271517,0.283343,0.283435,0.283525,0.283557,0.283572,0.715702,2.821204,5.047104,8.903258,14.173389,6.873410,5.069676,4.101182,4.908321,1.825010,0.592393,0.011603,0.000323,0.000029,0.000018,0.029449,0.107536,0.240730,0.572701,2.048747,0.389666,0.293836,0.163572,0.157863,0.076112,0.033158,0.000000,0.000000,0.000002,0.000009,38.534069,16.200386,3.388829,0.707962,57.007198,137.415497,248.119049,41.068905,13.369350,3.535747,0.544465,68.906731,124.333694,21.200001,0.000000,16.323051,0.366291,1.765060,4.175867,9.107241,17.986281,23.606460,23.799056,25.711283,38.541380,48.181499,51.514627,54.681899,54.303367,42.501424,28.343530,21.264359,14.177857,7.089302,16.768093,0.000000,0.000000,81.248680,0.000000,-0.012438,0.004106,0.000000,167.149994,138.760574,138.263092,0.497477,15.875216,0.004876,0.000000,0.000000,55.042656,4.113399,4829.589355,0.000000,0.896057,0.033437,0.000000,255.623444,28.753660,4486.056641,0.000000,12.564007,0.287581,48.493080,0.009652,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,119.310936,26.496515,17.150339,22.211731,1.633332,1.187454,107.928604,1133.828857,97.760216,78.801114,21.302004,12.735199,3.705205
1999,3,79,20,13.000000,0.066563,0.126098,0.167025,0.199128,0.220732,0.232649,0.236571,0.255935,0.256406,0.242306,0.257630,0.273365,0.271562,0.283345,0.283435,0.283525,0.283557,0.283571,0.923435,2.791689,6.923316,10.692840,14.379820,7.679492,5.582286,4.521148,5.435676,2.370468,0.791734,0.012787,0.000297,0.000027,0.000019,0.053671,0.087730,0.144436,0.457811,1.812974,0.328022,0.246725,0.135427,0.161550,0.089642,0.039192,0.000000,0.000000,0.000000,0.000005,43.390591,18.305445,2.884644,0.652940,52.719250,136.739456,248.125183,46.181736,15.118435,3.008007,0.509982,64.547783,124.344276,4.850000,0.000000,9.050857,0.332814,1.260983,3.340509,7.965137,16.554937,23.264867,23.657068,25.593504,38.460965,48.461278,51.526092,54.673063,54.312359,42.501731,28.343529,21.264341,14.177831,7.089285,9.034737,0.000000,0.000000,70.438416,0.000000,-0.010533,0.005995,0.000000,172.000000,147.795319,147.297852,0.497477,15.863911,0.011008,0.000000,0.000000,62.105072,3.557193,4824.616699,0.000000,1.010920,0.050750,0.000000,246.466980,27.508984,4484.978516,0.000000,11.490192,0.287581,48.493080,0.009652,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.451759,27.927002,18.211279,26.124554,1.347973,1.064073,103.618294,1133.126831,134.245515,86.861216,23.596693,14.132968,3.866202
1999,3,83,24,13.000000,0.081029,0.186318,0.213184,0.230853,0.241245,0.233137,0.236253,0.255655,0.256258,0.242660,0.257649,0.273354,0.271574,0.283345,0.283435,0.283524,0.283556,0.283571,0.774968,2.948796,5.158314,10.741609,16.772083,7.989086,5.700259,4.606024,5.556226,2.499007,0.840328,0.016503,0.000278,0.000026,0.000020,0.021703,0.104783,0.200931,0.415976,1.662472,0.288845,0.215087,0.130803,0.166366,0.094566,0.041159,0.000497,0.000000,0.000000,0.000003,44.384857,18.781679,2.694710,0.627401,57.173203,136.708115,248.127182,47.234985,15.511386,2.802253,0.499278,68.985863,124.348808,14.000000,0.000000,9.175849,0.405145,1.863180,4.263688,9.234106,18.093375,23.313710,23.625324,25.565466,38.438703,48.531983,51.529838,54.670740,54.314737,42.501816,28.343528,21.264336,14.177825,7.089280,9.538739,0.000000,0.000000,15.200327,0.000000,-0.004014,0.001956,0.000000,186.000000,157.334061,156.836594,0.497477,15.860169,0.013004,0.000000,0.000000,63.603569,3.343196,4823.507812,0.000000,1.045153,0.056124,0.000000,244.571487,27.243084,4484.746582,0.000000,2.557704,0.237411,40.052681,0.007979,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.711098,28.206779,18.422115,25.214382,1.297550,1.026307,102.686493,1132.973022,116.325376,92.697372,24.127750,14.454769,3.883430
1999,4,98,8,13.000000,0.269611,0.270029,0.270539,0.272551,0.268532,0.260073,0.268348,0.293779,0.294216,0.320726,0.327262,0.329440,0.291239,0.283357,0.283435,0.283524,0.283556,0.283571,0.267055,0.406182,0.676141,1.566821,5.136295,10.929074,12.315039,11.757964,12.372563,9.596486,3.797271,0.725464,0.006890,0.000027,0.000020,0.062738,0.103403,0.170447,0.352198,0.854034,0.347114,0.188958,0.130225,0.164483,0.154652,0.076070,0.007809,0.000000,0.000000,0.000002,18.981567,47.940689,1.889934,0.676353,66.508377,159.078598,270.240509,25.139088,39.884533,1.984413,0.543839,79.925758,151.072968,104.350006,0.000000,35.489658,1.348057,2.700289,5.410789,10.902034,20.139935,26.007276,26.834752,29.377949,44.132420,64.145216,65.452405,65.887938,58.247852,42.503620,28.343529,21.264317,14.177799,7.089264,37.611343,0.000000,0.000000,50.191143,0.000000,57.436749,20.411238,0.000000,290.350006,194.945389,194.447922,0.497477,73.263641,22.126339,0.000000,0.000000,69.553337,2.612138,4822.006348,0.000000,30.673342,2.203042,0.000000,239.486115,26.194561,4484.159180,1.303798,6.981069,0.156912,26.495010,0.005285,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.970123,28.935141,18.973190,4.628297,0.973464,0.933485,100.150742,1132.558960,14.371821,25.503039,45.892128,28.035089,7.818289
1999,4,113,23,13.000000,0.060986,0.079862,0.175961,0.207346,0.227768,0.244156,0.252718,0.280160,0.289333,0.312532,0.319748,0.321932,0.322973,0.293950,0.283467,0.283524,0.283555,0.283570,0.361559,0.691824,2.237738,3.227236,5.880860,10.890578,11.950578,11.611692,13.126365,10.168258,4.336730,1.040695,0.009825,0.001279,0.000022,0.079148,0.109431,0.201120,0.395672,0.820552,0.182509,0.161083,0.129910,0.171660,0.159638,0.088109,0.019854,0.000000,0.000536,0.000000,23.289795,49.025257,1.788432,0.666346,54.414764,153.078079,275.926147,29.265083,40.881603,1.868973,0.541750,67.050652,146.558289,0.000000,0.000000,15.514977,0.304930,0.798617,3.519227,8.293828,17.082564,24.415598,25.271772,28.016048,43.399901,62.506447,63.949504,64.386316,64.594572,44.092434,28.346740,21.264304,14.177774,7.089247,12.455630,0.000000,0.000000,53.564827,0.000000,-0.382034,7.207948,0.000000,290.350006,207.401031,206.903564,0.497477,72.901649,27.811956,0.000000,0.000000,75.535286,2.519222,4821.763184,0.000000,30.459482,2.789721,0.000000,235.691086,24.349031,4483.668945,0.382158,6.276290,0.874622,121.914398,0.005208,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.584305,29.628681,19.502113,8.478643,1.058888,0.930403,98.011482,1132.156372,38.911296,34.426096,47.288246,30.245149,15.756945
1999,5,128,8,13.000000,0.058047,0.066159,0.122702,0.190728,0.220341,0.240054,0.248604,0.276737,0.286510,0.308910,0.316709,0.319374,0.324661,0.310280,0.284162,0.283526,0.283555,0.283569,0.502000,0.820320,2.275038,4.276989,6.970663,11.044392,11.983646,11.682980,13.563861,10.590383,4.675032,1.226036,0.012648,0.003904,0.000090,0.081935,0.105701,0.114211,0.385000,0.656036,0.175012,0.165502,0.133245,0.175280,0.175150,0.101743,0.033898,0.000000,0.001104,0.000004,25.889402,50.158386,1.517895,0.700049,51.566002,151.187027,277.967316,31.881226,41.829048,1.600646,0.566426,63.996208,144.862534,0.450000,0.000000,3.548535,0.290235,0.661586,2.454045,7.629136,16.525551,24.005449,24.860409,27.673744,42.976562,61.782016,63.341712,63.874732,64.932116,46.542030,28.416153,21.264461,14.177750,7.089231,3.463425,0.000000,0.000000,40.344265,0.000000,-0.168768,2.113983,0.000000,290.800018,210.864471,210.367004,0.497477,72.737778,29.853306,0.000000,0.000000,79.628021,2.303827,4821.632324,0.000000,30.345915,3.050284,0.000000,233.492508,22.800903,4483.407227,0.130236,4.007583,0.874622,121.914398,0.005208,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.869690,30.093683,19.867739,10.197901,0.905526,0.900641,96.977356,1131.934937,56.061249,42.181123,48.203738,31.561065,18.613087
1999,5,139,19,13.000000,0.067116,0.133849,0.189974,0.208107,0.217484,0.238152,0.246741,0.274977,0.284929,0.307129,0.315201,0.318135,0.324638,0.317964,0.286828,0.283539,0.283555,0.283569,0.334178,1.055768,2.226202,4.978459,7.747997,11.204273,12.035398,11.741243,13.837619,10.908086,4.911832,1.360849,0.009625,0.003500,0.000220,0.000000,0.068181,0.171867,0.386340,0.568276,0.177850,0.168400,0.135421,0.177942,0.184840,0.110393,0.043231,0.000000,0.000225,0.000038,27.546877,50.978260,1.372514,0.721799,53.924282,150.246399,278.984314,33.564575,42.504646,1.456714,0.582403,66.261314,143.999878,11.500000,0.000000,8.963917,0.335581,1.338492,3.799484,8.324281,16.311283,23.815160,24.674070,27.497706,42.739400,61.425745,63.040130,63.626950,64.927514,47.694589,28.682800,21.265437,14.177740,7.089219,9.231326,0.000000,0.000000,24.136295,0.000000,-0.091219,1.042833,0.000000,302.300049,220.095795,219.598328,0.497477,72.648178,30.870306,0.000000,0.000000,82.355286,2.193007,4821.633301,0.000000,30.281942,3.208639,0.000000,232.173080,21.663223,4483.248535,0.047307,2.742741,0.826827,115.291176,0.004959,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.789429,30.397326,20.106329,11.177273,0.815813,0.878006,96.329582,1131.791260,59.806471,47.500841,48.777517,32.376727,20.028671
1999,5,140,20,14.000000,0.065424,0.114918,0.185231,0.206366,0.217303,0.238001,0.246596,0.274837,0.284802,0.306989,0.315082,0.318039,0.324623,0.318463,0.287216,0.283542,0.283555,0.283569,0.364161,0.994467,2.338568,4.959371,7.812901,11.220044,12.040380,11.746561,13.861099,10.937216,4.933193,1.373196,0.010783,0.003595,0.000242,0.000000,0.041343,0.174358,0.388610,0.560862,0.177919,0.168506,0.135478,0.177982,0.185442,0.110983,0.043949,0.000000,0.000537,0.000073,27.689512,51.051853,1.343092,0.722899,53.533394,150.171860,279.064362,33.709702,42.565067,1.427345,0.583155,65.863197,143.931534,0.000000,0.000000,0.447890,0.327120,1.149181,3.704629,8.254628,16.297753,23.800085,24.659609,27.483667,42.720256,61.397812,63.016491,63.607779,64.924641,47.769469,28.721642,21.265618,14.177740,7.089218,0.398242,0.000000,0.000000,2.527060,0.000000,-0.007472,0.081810,0.000000,0.000000,0.398242,0.398242,0.000000,-0.007360,0.080037,0.000000,0.000000,82.595810,2.166044,4821.648926,0.000000,-0.005199,0.013528,0.000000,232.082123,21.569080,4483.234863,0.002603,0.245284,0.809216,112.850266,0.004867,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.874649,30.423273,20.126728,11.260867,0.791265,0.876281,96.297340,1131.779053,60.079881,47.938513,48.826320,32.446199,0.111036
1999,5,141,21,14.000000,0.064228,0.100796,0.181271,0.204741,0.217102,0.237853,0.246455,0.274699,0.284676,0.306852,0.314967,0.317945,0.324607,0.318932,0.287629,0.283544,0.283555,0.283569,0.391004,0.934166,2.464809,6.687748,7.883656,11.239630,12.048784,11.754554,13.887769,10.969602,4.956386,1.386273,0.011784,0.003734,0.000271,0.000000,0.030957,0.337031,19.991737,0.637163,0.177581,0.168252,0.135237,0.177630,0.185644,0.111379,0.044624,0.000000,0.000743,0.000103,29.601013,51.138901,21.174469,0.722453,53.212093,150.098831,279.142670,35.625404,42.636314,21.258595,0.582637,65.534828,143.864578,0.000000,0.000000,0.398242,0.321141,1.007955,3.625417,8.189639,16.282621,23.785318,24.645472,27.469901,42.701460,61.370484,62.993368,63.589057,64.921481,47.839791,28.762895,21.265821,14.177740,7.089217,0.328558,0.000000,0.000000,1.607522,0.000000,-0.007360,0.080037,0.000000,0.000000,0.726800,0.726800,0.000000,-0.014612,0.158372,0.000000,0.000000,84.620201,21.998089,4843.256348,0.000000,-0.010302,0.026941,0.000000,231.955261,21.465839,4483.217285,0.002615,0.278077,0.797707,111.254944,0.004807,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.971558,30.453217,20.150074,13.105612,20.572113,0.874347,96.243073,1131.763672,81.661087,48.417608,48.888430,32.522936,0.219642
1999,6,156,5,14.000000,0.085726,0.188947,0.214061,0.231392,0.242998,0.247021,0.245773,0.273025,0.283043,0.305099,0.313483,0.316752,0.324237,0.323219,0.295832,0.283653,0.283556,0.283568,0.933078,3.323379,5.404523,9.258216,14.037943,12.410161,12.210704,11.854506,14.231501,11.401463,5.280439,1.575931,0.010832,0.003675,0.000713,0.182971,0.362089,0.846393,3.684696,1.376708,0.205451,0.168780,0.135246,0.177487,0.190268,0.119090,0.054474,0.000000,0.000263,0.000196,45.367298,52.338390,6.658308,0.731326,58.781937,150.386581,280.153046,51.472652,43.592819,6.742698,0.587391,71.070602,143.067398,23.550001,0.126250,17.114281,0.428630,1.889470,4.281214,9.255683,18.224876,24.702063,24.577339,27.302452,42.456422,61.019846,62.696619,63.350370,64.847334,48.482845,29.583211,21.273958,14.177803,7.089202,17.783772,0.000000,0.000000,25.929197,0.000000,0.016704,1.029160,0.000000,23.550001,18.676342,18.510571,0.165771,0.016103,1.168719,0.000000,0.000000,101.937111,7.504114,4842.693848,0.000000,-0.002046,0.217678,0.000000,230.341385,19.922972,4482.987793,0.046488,3.930467,0.593923,82.983749,0.003717,0.000000,0.000000,0.096988,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.530746,30.842581,20.454374,23.598511,5.535052,0.839610,95.388916,1131.546875,100.027370,77.026276,49.682775,33.520254,1.616976
