Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1-15)(1),no3(1-15)(2),no3(1-15)(3),no3(1-15)(4),no3(1-15)(5),no3(1-15)(6),no3(1-15)(7),no3(1-15)(8),no3(1-15)(9),no3(1-15)(10),no3(1-15)(11),no3(1-15)(12),no3(1-15)(13),no3(1-15)(14),no3(1-15)(15),nh4(1-15)(1),nh4(1-15)(2),nh4(1-15)(3),nh4(1-15)(4),nh4(1-15)(5),nh4(1-15)(6),nh4(1-15)(7),nh4(1-15)(8),nh4(1-15)(9),nh4(1-15)(10),nh4(1-15)(11),nh4(1-15)(12),nh4(1-15)(13),nh4(1-15)(14),nh4(1-15)(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
2000,3,68,8,15.000000,0.285333,0.285862,0.286399,0.288064,0.279150,0.259221,0.260644,0.284816,0.291031,0.317033,0.323299,0.326618,0.338373,0.348010,0.348438,0.348770,0.346160,0.329409,0.305410,0.290051,0.287835,0.285650,0.267017,0.273538,0.287208,0.293239,0.300079,0.301315,0.017451,0.030643,0.049755,0.160496,0.487533,2.900215,2.656063,2.426616,2.922579,2.245370,1.408865,1.000078,0.917717,0.133078,0.003635,0.035757,0.062886,0.103782,0.188204,0.638507,0.532895,0.201623,0.111637,0.114166,0.082494,0.073958,0.046262,0.038165,0.000000,0.000000,3.646093,10.955060,1.562031,0.546899,68.394188,156.452667,304.617523,4.974124,8.922596,1.662843,0.409108,81.426414,148.575012,0.000000,0.000000,6.489650,1.426664,2.858620,5.727988,11.522550,20.936223,25.922148,26.064445,28.481588,43.654621,63.406579,64.659716,65.323550,67.674639,69.601944,69.687536,69.753993,69.232082,65.881864,61.081917,58.010262,43.175289,85.695043,133.508321,136.768935,143.603991,146.619526,150.039661,75.328653,6.360347,0.000000,0.004500,58.227909,0.000000,5.572618,10.683060,9.793292,166.000015,40.007202,40.007202,0.000000,97.879471,40.187187,10.665190,0.039462,24.086832,2.264117,7865.311523,0.000060,3.387908,0.621042,0.000000,329.860596,19.681219,7489.418457,0.278639,13.347848,37.103313,9713.986328,0.992212,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,265.631683,55.680103,31.080418,0.420856,0.603465,6.727616,165.253296,1169.953979,1.392884,2.328657,10.190369,6.694775,23.457769
2000,3,83,23,15.000000,0.312889,0.313832,0.314792,0.317803,0.305177,0.275650,0.274207,0.297481,0.296027,0.320986,0.327647,0.330547,0.338946,0.345750,0.345198,0.345312,0.344215,0.333264,0.317889,0.300382,0.292795,0.286742,0.267828,0.273547,0.287214,0.293277,0.300043,0.301272,0.007777,0.013673,0.022597,0.039946,0.149101,3.116923,3.433204,3.261974,3.863192,3.017167,1.818593,1.219222,1.039835,0.145020,0.003833,0.023827,0.041885,0.069246,0.136595,0.419815,0.454409,0.180863,0.099854,0.114804,0.086976,0.066320,0.038670,0.028780,0.000000,0.000000,3.350017,14.484834,1.145777,0.515657,74.164032,161.902512,304.852783,5.066619,11.858935,1.236209,0.392065,87.874382,152.059662,24.000000,0.000000,7.624820,1.564446,3.138317,6.295837,12.712133,22.888272,27.565025,27.420710,29.748147,44.403984,64.197185,65.529305,66.109397,67.789179,69.149968,69.039573,69.062377,68.842992,66.652761,63.577850,60.076317,43.919222,86.022740,133.913888,136.773664,143.607228,146.638402,150.021718,75.317912,7.663727,0.000000,0.006028,59.784908,0.000000,10.132953,4.694683,6.123750,190.000015,47.670933,47.670933,0.000000,108.445885,46.155998,16.398760,0.045491,27.959106,1.799813,7867.918457,0.000080,4.612579,0.829788,0.000000,330.503296,17.818832,7489.837891,0.369237,15.720701,34.125622,8934.525391,0.988503,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,274.520630,57.540791,32.155567,0.133693,0.411491,6.603688,168.471100,1170.405273,0.314238,0.651431,12.520479,8.700101,28.205971
2000,4,94,3,15.000000,0.282749,0.283250,0.283761,0.285354,0.276857,0.258405,0.259716,0.284038,0.291069,0.316166,0.322654,0.325670,0.337538,0.347172,0.347629,0.348038,0.347135,0.336838,0.321414,0.306146,0.300230,0.292819,0.268872,0.273556,0.287219,0.293304,0.300018,0.301241,0.011245,0.020041,0.033676,0.066616,0.174993,3.631764,3.620774,3.463254,4.312092,3.406530,2.049931,1.343902,1.110521,0.233303,0.011074,0.031436,0.056019,0.094172,0.186924,0.473838,0.381774,0.148305,0.092753,0.122624,0.092101,0.061457,0.036950,0.028899,0.000000,0.000000,3.938335,15.827615,1.224163,0.486511,67.940392,156.141708,303.867004,5.748722,12.992263,1.298316,0.381631,80.926208,148.283264,1.200000,0.000000,6.018043,1.413745,2.832501,5.675220,11.414153,20.764239,25.840532,25.971635,28.403805,43.660359,63.233289,64.530760,65.133955,67.507504,69.434345,69.525812,69.607592,69.426957,67.367571,64.282709,61.229271,45.034491,87.845797,134.436242,136.778031,143.609634,146.651966,150.008766,75.310154,6.243168,0.000000,0.004343,42.750725,0.000000,1.613471,7.521366,6.911613,191.200012,53.914108,53.914108,0.000000,109.626350,52.336678,23.565212,0.049834,30.364281,1.848881,7869.331543,0.000058,4.749341,1.068570,0.000000,330.225006,16.849920,7490.042969,0.280712,9.522846,32.433338,8491.533203,0.985654,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,279.920441,58.662277,32.790459,0.189909,0.526497,6.568315,169.920578,1170.658325,0.583623,0.842761,13.941261,9.876446,35.861343
2000,4,103,12,15.000000,0.293144,0.293770,0.294405,0.296373,0.286438,0.263492,0.263471,0.286760,0.291828,0.315799,0.322283,0.324769,0.336084,0.345385,0.345700,0.345973,0.344955,0.334812,0.320506,0.306878,0.305082,0.301551,0.271567,0.273567,0.287223,0.293326,0.299997,0.301216,0.008898,0.015840,0.026664,0.052081,0.157569,3.773307,3.929044,3.778856,4.718632,3.716703,2.223797,1.437685,1.164685,0.261391,0.015720,0.028123,0.050034,0.084164,0.164527,0.407326,0.343773,0.135692,0.092833,0.123444,0.095876,0.062568,0.037615,0.028355,0.000292,0.000000,4.034359,17.255135,1.077947,0.479129,69.978485,157.374908,302.615967,5.998881,14.178713,1.145793,0.379999,83.152039,148.783676,10.400000,0.000000,5.785841,1.465719,2.937699,5.888104,11.854916,21.482850,26.349202,26.347109,28.676016,43.774268,63.159837,64.456636,64.953822,67.216733,69.077013,69.140091,69.194558,68.990917,66.962350,64.101162,61.375693,45.762356,90.465416,135.783644,136.783737,143.611622,146.662893,149.998294,75.303880,5.550938,0.000000,0.003506,34.719517,0.000000,2.773374,2.123963,3.622667,201.600006,59.465046,59.465046,0.000000,112.437286,54.496502,26.976057,0.053342,32.219471,1.700348,7870.418945,0.000047,5.115530,1.165013,0.000000,330.163330,16.128731,7490.207520,0.234074,7.243037,31.111444,8145.496094,0.982946,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,283.916962,59.506657,33.277153,0.156006,0.462623,6.545330,171.258011,1170.867432,0.439324,0.733466,14.912620,10.779466,38.238445
2000,4,104,13,16.000000,0.330799,0.331549,0.332292,0.334462,0.319446,0.287676,0.269817,0.286508,0.291659,0.315741,0.322257,0.324776,0.336088,0.345341,0.345596,0.345819,0.344776,0.334614,0.320356,0.306816,0.305323,0.302150,0.272026,0.273569,0.287224,0.293328,0.299994,0.301213,0.003276,0.005585,0.008996,0.015281,0.142196,3.746636,4.037761,3.804626,4.758593,3.751613,2.243616,1.448825,1.171299,0.264602,0.016444,0.021009,0.037481,0.063251,0.124559,0.370707,0.343655,0.135693,0.092917,0.123479,0.095997,0.062584,0.037608,0.028354,0.000482,0.000000,3.921970,17.474401,0.960662,0.479378,77.719788,160.374619,302.585907,5.940851,14.333713,1.028509,0.380239,91.210632,149.038589,8.800000,0.000000,0.416731,1.653996,3.315495,6.645841,13.378470,23.958413,28.767574,26.981693,28.650793,43.748840,63.148115,64.451444,64.955215,67.217671,69.068192,69.119107,69.163857,68.955288,66.922812,64.071223,61.363113,45.798468,90.644881,136.013150,136.784725,143.611844,146.664097,149.997138,75.303187,0.221503,0.000000,0.000387,1.328655,0.000000,0.058865,0.278725,0.306408,8.800000,0.221503,0.221503,0.000000,0.837200,0.267578,0.297648,0.000387,32.365635,1.583990,7870.526855,0.000005,0.110350,0.012477,0.000000,330.293304,16.055000,7490.229004,0.034770,0.638694,30.968315,8108.028320,0.982624,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,284.240143,59.580341,33.323490,0.080537,0.369869,6.543531,171.508255,1170.893433,0.114221,0.593512,14.964816,10.877073,0.268774
2000,4,110,19,16.000000,0.313122,0.314069,0.315034,0.318061,0.305387,0.275917,0.274922,0.298580,0.298605,0.322036,0.329171,0.332663,0.343497,0.353212,0.353389,0.353567,0.353031,0.343073,0.328323,0.314680,0.315255,0.313541,0.290042,0.273642,0.287226,0.293343,0.299980,0.301196,0.003251,0.005791,0.009797,0.019134,0.072461,1.537549,2.773482,3.735174,5.448301,5.295442,3.218442,1.954850,1.393542,0.584403,0.139654,0.017146,0.030472,0.051320,0.099453,0.249674,0.286755,0.143957,0.095977,0.119379,0.098849,0.076241,0.048543,0.036894,0.004475,0.000000,1.647983,18.861620,0.734820,0.496283,74.225136,162.649750,309.469330,3.034724,15.865658,0.806799,0.386184,87.971222,152.802048,32.799999,0.000000,2.349705,1.565610,3.140691,6.300678,12.722429,22.904003,27.591727,27.492168,29.858021,44.790750,64.407185,65.834178,66.532697,68.699407,70.642396,70.677728,70.713374,70.606300,68.614575,65.664623,62.935955,47.288178,94.062384,145.021164,136.821064,143.613181,146.671286,149.990227,75.299045,2.691310,0.000000,0.002311,15.779186,0.000000,33.952183,26.713593,18.976547,41.600002,2.912814,2.912814,0.000000,34.440544,29.160866,22.307543,0.002698,33.202225,1.409588,7870.674316,0.000031,2.751460,1.686596,0.000000,330.083252,15.697813,7490.283203,0.365109,3.086452,30.454966,7973.645508,0.981417,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,285.864960,59.942554,33.536690,0.062127,0.281616,6.535530,171.955231,1170.973389,0.150395,0.316368,10.088261,12.163898,26.893209
2000,5,125,4,16.000000,0.335156,0.335850,0.336529,0.338496,0.323770,0.296606,0.293146,0.313087,0.305672,0.319246,0.323708,0.325059,0.336538,0.346143,0.346649,0.347057,0.346107,0.336058,0.321906,0.309120,0.310172,0.309049,0.301862,0.307068,0.287998,0.293378,0.299946,0.301155,0.001958,0.003329,0.005374,0.008922,0.096451,1.586960,2.823665,3.937227,5.983687,5.743483,3.536998,2.151299,1.511786,0.703690,0.214049,0.016799,0.030120,0.051324,0.101298,0.295767,0.302406,0.131911,0.097464,0.126170,0.098319,0.063577,0.037878,0.028234,0.006124,0.000171,1.702994,20.256561,0.797714,0.485652,79.248077,168.505646,303.248779,3.114826,17.076229,0.863670,0.387908,93.905403,155.666199,24.199999,0.000000,8.117600,1.675778,3.358504,6.730585,13.539856,24.282767,29.660590,29.314643,31.308742,45.850855,63.849283,64.741624,65.011885,67.307575,69.228669,69.329842,69.411333,69.221347,67.211559,64.381118,61.824000,46.525848,92.714676,150.930769,153.533784,143.999075,146.689039,149.973160,75.288812,7.759485,0.000000,0.005700,43.380173,0.000000,4.766866,10.155200,17.342674,65.800003,10.672300,10.672300,0.000000,45.858112,37.349239,36.716442,0.008396,35.458557,1.446060,7871.685059,0.000077,3.387715,2.236007,0.000000,329.633606,14.701959,7490.445801,0.491611,8.807020,28.953533,7580.601562,0.977383,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290.657867,60.967937,34.111214,0.051733,0.298130,6.389731,173.331039,1171.220215,0.065892,0.397198,9.632269,13.050328,37.148766
2000,5,128,7,16.000000,0.314840,0.315812,0.316803,0.319906,0.306839,0.277469,0.275434,0.298378,0.297263,0.321691,0.328839,0.332289,0.343152,0.352887,0.352384,0.349476,0.346135,0.335441,0.321280,0.308578,0.309665,0.308581,0.301710,0.309774,0.289318,0.293385,0.299940,0.301147,0.004463,0.008040,0.018104,1.497005,0.124991,1.517236,2.544833,3.621504,5.822128,6.135532,3.888367,2.361325,1.609014,0.770387,0.238629,0.011902,0.021180,0.062517,12.638891,0.443589,0.270837,0.125505,0.094422,0.124087,0.098255,0.064631,0.039705,0.029864,0.007301,0.000660,3.169839,20.068180,13.448916,0.474584,74.624443,162.601425,309.026306,4.442255,16.851580,13.511669,0.379516,88.396164,152.537140,0.800000,0.000000,0.990290,1.574198,3.158116,6.336058,12.796252,23.012919,27.746899,27.543438,29.837806,44.589419,64.338196,65.767723,66.457883,68.630402,70.577327,70.476846,69.895160,69.226978,67.088172,64.256066,61.715552,46.449679,92.574194,150.854994,154.886865,144.658931,146.692663,149.969783,75.286786,1.295282,0.000000,0.001127,6.822226,0.000000,10.667025,5.975543,1.171577,66.599998,11.967583,11.967583,0.000000,49.986469,44.979195,38.568874,0.009523,37.338718,14.092417,7886.179199,0.000015,3.604385,2.817799,0.000000,329.766388,14.500423,7490.480957,0.166132,1.333394,28.694082,7512.681641,0.976602,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.340057,61.125721,34.203808,1.569276,12.882353,6.338820,173.733749,1171.269653,11.698778,0.543133,9.239346,13.057197,42.819683
2000,5,131,10,16.000000,0.301799,0.302551,0.303315,0.305696,0.294692,0.268675,0.268710,0.291561,0.291526,0.320016,0.326510,0.329890,0.341134,0.350847,0.351134,0.351405,0.350786,0.340716,0.325354,0.310634,0.310341,0.308610,0.301241,0.310801,0.292224,0.293393,0.299933,0.301139,0.078270,0.163456,0.490003,3.817846,0.499358,1.554276,2.492302,3.528852,5.742648,6.229376,3.989041,2.439255,1.655896,0.823356,0.275964,0.011073,0.018039,0.091118,8.383805,0.756280,0.265615,0.124525,0.095450,0.127272,0.099050,0.063107,0.037944,0.028761,0.007876,0.001177,6.603209,19.987698,9.525930,0.477850,71.798080,159.274475,307.252014,7.849360,16.747026,9.588193,0.384034,85.233597,150.323669,0.400000,0.000000,1.406432,1.508996,3.025508,6.066301,12.227831,22.101936,26.867506,26.871037,29.156090,43.728887,64.003184,65.301904,65.978077,68.226768,70.169333,70.226886,70.280914,70.157218,68.143105,65.070880,62.126746,46.551217,92.583118,150.620300,155.400450,146.111945,146.696520,149.966417,75.284767,2.344333,0.000000,0.001122,7.033463,0.000000,1.293391,4.898590,5.019486,66.999992,14.311917,14.311917,0.000000,50.868492,48.643784,44.007767,0.010646,40.995647,10.171499,7886.329102,0.000015,3.649253,3.100176,0.000000,330.404999,14.212880,7490.542969,0.149840,1.091949,8.446391,2211.439697,0.668910,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.860321,61.262890,34.283741,4.716028,8.756128,6.181553,174.552780,1171.343262,31.222593,2.259342,9.275050,13.132390,47.197002
2000,5,146,25,16.000000,0.285621,0.285076,0.284548,0.283138,0.269437,0.246996,0.254789,0.281529,0.290351,0.314588,0.321502,0.324052,0.335982,0.345600,0.346084,0.346450,0.345467,0.335388,0.321305,0.308602,0.309673,0.308570,0.301460,0.312129,0.316104,0.295836,0.299901,0.301099,0.240957,0.704367,1.840008,4.030776,3.117252,1.902378,2.524812,3.494056,5.900070,6.332154,4.118238,2.542975,1.729162,0.899807,0.335614,0.007400,0.012241,0.022621,1.177897,1.037849,0.291111,0.134053,0.104906,0.137772,0.107268,0.068407,0.040176,0.029648,0.010672,0.003702,11.835738,20.310211,2.549119,0.518202,66.202675,154.034180,302.493713,13.098145,16.988686,2.616145,0.416972,78.942146,147.362625,14.399999,0.024116,19.773611,1.428106,2.850764,5.690969,11.325507,20.207774,24.699556,25.478937,28.152886,43.552634,62.917641,64.300344,64.810310,67.196422,69.120034,69.216793,69.289973,69.093490,67.077671,64.260922,61.720468,46.450954,92.571021,150.729863,156.064353,158.051939,147.918072,149.950558,75.274772,19.417805,0.000000,0.005548,30.734959,0.000000,0.755427,5.449739,10.622274,81.399979,33.757393,33.729721,0.027672,51.418346,53.351524,53.473793,0.016194,47.058926,3.252655,7885.514160,0.000075,3.639760,3.472715,0.000000,331.506897,12.976070,7490.718262,0.471426,4.753328,7.496793,1962.849854,0.625112,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.662278,0.186757,294.135040,61.854027,34.615238,7.855192,1.566109,5.503046,176.713867,1171.579956,35.590244,15.426003,9.909411,13.546988,53.573338
2000,6,153,1,16.000000,0.309016,0.309888,0.310775,0.313551,0.301580,0.272658,0.273172,0.297306,0.297152,0.321736,0.328903,0.332385,0.343258,0.352969,0.353149,0.353324,0.352873,0.342829,0.325979,0.309478,0.309145,0.307727,0.300745,0.311244,0.316322,0.304502,0.299918,0.301081,0.090728,0.157213,0.322843,1.119703,3.826426,3.962504,3.186416,3.496055,5.816895,6.966490,4.798215,2.999817,1.967062,1.070369,0.430646,0.003039,0.005197,0.009294,0.020435,0.914680,0.465168,0.177880,0.113377,0.139815,0.113176,0.069901,0.040727,0.029700,0.012124,0.004751,9.479417,21.864964,1.417813,0.579198,73.285789,161.776794,309.242493,11.072625,17.872648,1.506753,0.455308,86.944412,152.309189,35.000000,0.013563,5.768305,1.545080,3.098877,6.215497,12.542026,22.618471,27.265841,27.317237,29.730619,44.572807,64.347146,65.780596,66.477014,68.651619,70.593804,70.629770,70.664850,70.574628,68.565883,65.195883,61.895506,46.371712,92.318013,150.372585,155.621832,158.161234,152.251103,149.959086,75.270201,5.778101,0.000000,0.002553,8.913733,0.000000,21.785357,13.463684,6.102988,116.399971,39.548782,39.507824,0.040961,73.543877,68.871170,62.244793,0.018747,47.638386,2.188491,7885.292969,0.000035,6.457207,4.843779,0.000000,331.991577,12.709888,7490.764160,0.464965,1.045167,7.240575,1895.774658,0.612332,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.665870,0.184277,294.566559,61.972679,34.688324,2.965962,0.342858,5.419837,177.395187,1171.641602,8.927608,16.917261,11.664489,13.050321,66.686180
2000,6,165,13,16.000000,0.291666,0.292274,0.292893,0.294825,0.285190,0.263799,0.265534,0.288650,0.290899,0.318931,0.325059,0.328393,0.339835,0.349493,0.349830,0.350158,0.349385,0.339339,0.324910,0.311703,0.312516,0.311248,0.303465,0.313727,0.318698,0.319133,0.314806,0.301919,0.037198,0.103159,0.218984,0.763595,2.572122,3.925470,3.435634,3.505225,5.641706,7.168900,5.198734,3.372996,2.218238,1.282487,0.589346,0.006122,0.010399,0.018425,0.039801,0.108503,0.406663,0.176192,0.114240,0.142314,0.112754,0.068437,0.039480,0.028642,0.012841,0.005807,7.620528,22.350832,0.589913,0.579719,69.801125,157.938965,306.016113,9.338346,18.033648,0.678009,0.457404,83.077827,149.562592,19.600000,0.044169,11.037370,1.458328,2.922737,5.857864,11.793012,21.389256,26.379931,26.553396,28.864970,43.634809,63.786122,65.011723,65.678635,67.967001,69.898620,69.966006,70.031580,69.877057,67.867753,64.982048,62.340532,46.877359,93.374457,151.732587,156.863682,159.348788,159.566427,157.403189,75.479645,11.244497,0.000000,0.004476,17.120220,0.000000,12.046153,16.963663,20.551132,135.999954,50.845589,50.752319,0.093273,85.332832,84.171944,80.771942,0.023224,47.599163,1.356836,7884.943359,0.000061,8.204834,6.268989,0.000000,332.809509,12.337013,7490.840820,0.705827,1.644131,6.817256,1784.953247,0.590255,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.675167,0.181699,295.278168,62.157852,34.799942,1.980310,0.110915,5.310025,178.495972,1171.741943,6.474974,12.025301,12.938588,12.929369,83.169785
2000,6,180,28,16.000000,0.309234,0.309955,0.310701,0.313107,0.300682,0.270719,0.264045,0.285472,0.291090,0.314640,0.321450,0.323833,0.335543,0.345114,0.345607,0.345966,0.344988,0.334911,0.320888,0.308244,0.309327,0.308236,0.301182,0.311654,0.316827,0.316957,0.317078,0.317136,0.000507,0.000923,0.001604,0.412980,2.237146,4.018302,3.515461,3.536043,5.713714,7.143910,5.247876,3.435474,2.278308,1.341227,0.645047,0.007800,0.014135,0.024365,0.042647,0.115842,0.320929,0.152882,0.111159,0.141969,0.112113,0.070597,0.041172,0.030117,0.014662,0.007603,6.671462,22.533066,0.525718,0.553421,73.007141,157.832184,302.164673,8.429193,18.151398,0.602159,0.441682,86.209381,148.341003,20.199999,0.200408,15.505854,1.546169,3.099548,6.214024,12.524290,22.551178,27.071933,26.404479,28.547213,43.663544,62.928009,64.290029,64.766598,67.108673,69.022895,69.121483,69.193256,68.997610,66.982204,64.177635,61.648877,46.399095,92.470870,150.590999,155.826808,158.413708,158.478445,158.539101,79.284089,14.750256,0.000000,12.287431,22.329733,0.000000,1.965277,4.051030,8.229497,156.199966,65.802788,65.502579,0.300215,87.390808,87.865807,88.316994,12.310653,46.912796,1.276241,7884.321777,0.166372,8.535781,6.624137,0.000000,333.467896,11.710935,7490.955078,0.677705,3.476526,6.105721,1598.676270,0.550276,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.703754,0.201794,296.976776,62.558094,35.027786,1.161729,0.127561,5.075377,179.884094,1171.902954,3.297433,9.920305,13.313882,13.085777,88.136337
2000,7,194,12,16.000000,0.302643,0.303408,0.304186,0.306606,0.295480,0.269008,0.268742,0.291573,0.292897,0.318749,0.324656,0.327558,0.338662,0.347861,0.348038,0.348324,0.347343,0.337294,0.322995,0.309974,0.310743,0.309409,0.301435,0.311291,0.316131,0.316086,0.316139,0.316180,0.001420,0.002844,0.008227,0.070746,1.034009,3.134114,3.540551,3.747720,5.765704,7.408621,5.619678,3.774750,2.514430,1.504769,0.754583,0.004996,0.008601,0.015305,0.047368,0.148099,0.268828,0.146397,0.108931,0.141135,0.110857,0.068643,0.039835,0.029211,0.015552,0.008709,4.251360,23.272434,0.493197,0.541642,71.957047,159.332336,304.889465,6.021636,18.692320,0.566396,0.434121,85.394135,150.278717,28.800003,0.453523,14.443090,1.513217,3.034082,6.083712,12.264252,22.161010,26.900770,26.874180,29.157287,43.934511,63.749824,64.931191,65.511685,67.732470,69.572114,69.607610,69.664807,69.468519,67.458787,64.599005,61.994790,46.611519,92.822640,150.717616,155.645716,158.065650,158.042816,158.069724,79.045008,14.188011,0.000000,8.771616,21.998087,0.000000,15.312833,12.325394,9.706800,184.999954,80.459297,79.690598,0.768704,102.718491,100.582825,98.292519,21.082268,46.204155,1.235320,7883.645508,0.116074,10.508249,7.902475,0.000000,333.820618,11.357786,7491.027344,0.819475,2.722122,5.561531,1456.206177,0.517085,0.000000,0.185800,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.838524,0.281262,298.315338,62.855759,35.199619,0.427907,0.125636,5.010349,180.806290,1172.017212,0.576848,4.665892,13.174544,13.123406,99.771149
2000,7,209,27,16.000000,0.305608,0.306381,0.307171,0.309651,0.298019,0.270080,0.264994,0.285569,0.291029,0.314523,0.321361,0.323741,0.335506,0.345141,0.345674,0.346043,0.345049,0.334911,0.320822,0.308120,0.309131,0.308007,0.300935,0.311362,0.316506,0.316587,0.316659,0.316691,0.001365,0.002708,0.005814,0.033919,0.775846,2.576506,3.020580,3.237822,5.048393,6.405980,4.920362,3.368331,2.297873,1.564451,0.812346,0.006706,0.011928,0.020216,0.059502,0.178769,0.268708,0.140712,0.107950,0.140249,0.110697,0.069728,0.040644,0.030061,0.017044,0.010057,3.396158,20.172956,0.545829,0.534472,72.480682,157.854614,302.148285,4.906448,16.202484,0.616185,0.429252,85.730400,148.365387,18.800001,1.690870,16.898003,1.528042,3.063813,6.143411,12.386044,22.351393,27.007981,26.499436,28.556855,43.654290,62.904529,64.272129,64.748164,67.101142,69.028128,69.134772,69.208607,69.009791,66.982162,64.164422,61.623987,46.369610,92.402050,150.467376,155.681148,158.253177,158.293718,158.329455,79.172865,14.985266,0.000000,8.980834,26.669260,0.000000,2.401944,4.650134,6.995446,203.799942,97.174408,94.675850,2.498534,105.176651,104.836975,105.025093,30.063101,41.303509,1.289813,7878.466309,0.115854,10.748340,8.319519,0.000000,333.792664,10.996583,7491.083984,0.626023,2.933512,5.066631,1326.638672,0.484777,0.000000,0.367004,0.000000,?,0.000000,0.000000,0.000000,0.000000,1.436757,0.542729,299.782410,63.182472,35.383335,0.302421,0.157942,4.871522,181.478363,1172.124268,0.273850,3.471132,11.398656,11.564484,104.855698
2000,8,215,2,16.000000,0.274943,0.275370,0.275819,0.277285,0.270283,0.256301,0.259281,0.283262,0.290126,0.313341,0.320439,0.322870,0.334535,0.344233,0.344717,0.344986,0.343962,0.333820,0.319969,0.307443,0.308497,0.307429,0.300551,0.311033,0.316216,0.316308,0.316393,0.316433,0.006970,0.013670,0.033452,0.132402,0.699251,2.199314,2.629079,2.875378,4.516866,5.735465,4.411675,3.026847,2.065643,1.570350,0.824246,0.007125,0.012426,0.022079,0.047054,0.200807,0.268997,0.139592,0.107932,0.140312,0.111406,0.070381,0.041032,0.030554,0.017778,0.010648,3.085059,17.962626,0.558488,0.534433,66.637512,155.447205,301.314911,4.399599,14.442248,0.628284,0.429446,79.601555,147.477432,0.800000,1.151689,6.513521,1.374713,2.753700,5.516374,11.091386,20.271241,25.630099,25.928079,28.326175,43.518965,62.668245,64.087770,64.573972,66.907053,68.846575,68.943416,68.997168,68.792385,66.763947,63.993807,61.488610,46.274610,92.228810,150.275482,155.516598,158.107801,158.154219,158.196519,79.108317,5.603837,0.000000,3.641575,12.288107,0.000000,0.717458,1.136970,1.648588,204.599930,104.335213,100.279678,4.055501,105.672546,105.947495,106.606529,33.704674,37.925507,1.307645,7874.893066,0.046170,10.785417,8.417552,0.000000,333.663483,10.902339,7491.092773,0.186249,0.927895,4.939237,1293.285522,0.476116,0.000000,0.228886,0.000000,?,0.000000,0.000000,0.000000,0.000000,1.835105,0.719738,300.242767,63.284874,35.439056,0.419578,0.155620,4.820628,181.590546,1172.152222,1.193736,3.449473,10.139892,10.379075,105.870255
