Summary_file = lysS113.sum
Title = south lysimeter
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
2001,11,327,23,    18.000,     0.057,     0.062,     0.081,     0.112,     0.125,     0.149,     0.158,     0.185,     0.197,     0.223,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.057,     0.090,     0.183,     0.493,     1.477,     1.133,     0.467,     0.440,     0.957,     2.785,     2.075,     1.803,     3.397,     2.683,     1.856,     0.021,     0.035,     0.046,     0.043,     0.060,     0.000,     0.003,     0.010,     0.018,     0.028,     0.039,     0.030,     0.034,     0.047,     0.040,     3.433,     5.687,     0.205,     0.079,    31.291,   103.941,   255.264,     3.667,     4.416,     0.206,     0.058,    39.194,   100.524,     0.000,     0.195,     0.345,     0.285,     0.621,     1.630,     4.497,     9.346,    14.912,    15.807,    18.494,    29.619,    44.508,    50.218,    53.606,    55.667,    44.388,    30.379,    23.028,    15.387,     7.700,     0.134,     0.000,     0.000,     3.267,     0.000,     0.000,     0.000,     0.000,   280.650,   314.361,   175.209,   139.152,     6.964,     0.000,     0.000,     0.000,    22.325,     0.490,  4672.932,     0.000,     4.832,     0.618,     0.000,   181.612,    15.165,  4453.340,     0.000,     0.032,     0.021,     2.287,     0.001,     0.000,     0.000,    12.652,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.467,    71.108,    51.146,     1.315,     0.165,     1.361,    57.143,  1110.905,    10.964,    15.804,     2.952,     3.230,     0.206
2001,12,338,4,    18.000,     0.054,     0.056,     0.060,     0.097,     0.124,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.078,     0.117,     0.191,     0.458,     1.424,     1.133,     0.479,     0.461,     0.980,     2.782,     2.118,     1.854,     3.422,     2.744,     1.891,     0.022,     0.033,     0.046,     0.042,     0.058,     0.000,     0.002,     0.007,     0.013,     0.025,     0.038,     0.030,     0.034,     0.048,     0.039,     3.401,     5.761,     0.201,     0.066,    30.042,   103.217,   255.246,     3.641,     4.463,     0.202,     0.046,    37.813,    99.951,     0.000,     1.047,     2.220,     0.268,     0.555,     1.201,     3.888,     9.288,    14.842,    15.543,    18.294,    29.442,    44.443,    50.192,    53.602,    55.670,    44.406,    30.374,    23.020,    15.381,     7.697,     1.120,     0.000,     0.000,    68.849,     0.000,     0.000,     0.000,     0.000,   280.650,   316.347,   176.328,   140.019,     6.964,     0.000,     0.000,     0.000,    22.616,     0.472,  4673.237,     0.000,     4.854,     0.623,     0.000,   181.545,    15.233,  4453.371,     0.000,     0.366,     0.021,     2.229,     0.001,     0.000,     0.000,    12.653,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.467,    71.108,    51.146,     1.319,     0.162,     1.495,    57.146,  1110.905,    11.774,    15.335,     3.082,     3.330,     0.205
2001,12,339,5,    19.000,     0.054,     0.055,     0.060,     0.095,     0.124,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.079,     0.119,     0.194,     0.453,     1.420,     1.133,     0.481,     0.464,     0.984,     2.784,     2.124,     1.860,     3.425,     2.749,     1.894,     0.022,     0.033,     0.046,     0.042,     0.058,     0.001,     0.005,     0.011,     0.016,     0.026,     0.038,     0.030,     0.034,     0.048,     0.039,     3.398,     5.775,     0.202,     0.077,    29.965,   103.217,   255.247,     3.638,     4.472,     0.205,     0.056,    37.736,    99.950,     0.000,     0.000,     0.080,     0.268,     0.555,     1.196,     3.817,     9.286,    14.843,    15.543,    18.293,    29.442,    44.443,    50.192,    53.602,    55.671,    44.407,    30.373,    23.020,    15.381,     7.697,     0.078,     0.000,     0.000,     6.497,     0.000,     0.000,     0.000,     0.000,     0.000,     0.078,     0.078,     0.000,     0.000,     0.000,     0.000,     0.000,    22.653,     0.483,  4707.429,     0.000,     0.002,     0.001,     0.000,   181.591,    49.325,  4453.377,     0.000,     0.048,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.467,    71.108,    51.148,     1.318,     0.162,    13.163,    57.147,  1110.905,    11.862,    15.296,     3.096,     3.343,     0.000
2001,12,344,10,    19.000,     0.056,     0.060,     0.073,     0.093,     0.124,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.086,     0.132,     0.221,     0.452,     1.402,     1.136,     0.498,     0.486,     1.006,     2.793,     2.151,     1.888,     3.436,     2.777,     1.910,     0.027,     0.040,     0.049,     0.043,     0.058,     0.003,     0.016,     0.020,     0.025,     0.027,     0.039,     0.030,     0.035,     0.048,     0.039,     3.429,     5.859,     0.220,     0.108,    30.168,   103.215,   255.245,     3.678,     4.534,     0.228,     0.080,    37.939,    99.950,     3.000,     0.000,     2.719,     0.279,     0.599,     1.454,     3.718,     9.275,    14.843,    15.542,    18.293,    29.442,    44.444,    50.191,    53.602,    55.672,    44.415,    30.371,    23.016,    15.378,     7.695,     2.798,     0.000,     0.000,    24.868,     0.000,     0.000,     0.000,     0.000,     3.000,     2.876,     2.876,     0.000,     0.000,     0.000,     0.000,     0.000,    22.885,     0.531,  4707.430,     0.000,     0.012,     0.003,     0.000,   181.778,    48.836,  4453.400,     0.000,     0.280,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.521,    71.109,    51.159,     1.358,     0.178,    13.126,    57.136,  1110.898,    12.153,    15.112,     3.202,     3.417,    -0.000
2001,12,348,14,    19.000,     0.054,     0.056,     0.061,     0.089,     0.124,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.093,     0.138,     0.221,     0.445,     1.387,     1.139,     0.514,     0.505,     1.026,     2.800,     2.171,     1.909,     3.445,     2.798,     1.922,     0.028,     0.039,     0.049,     0.043,     0.058,     0.005,     0.019,     0.023,     0.028,     0.027,     0.039,     0.030,     0.035,     0.048,     0.039,     3.423,     5.931,     0.222,     0.116,    29.721,   103.215,   255.245,     3.680,     4.588,     0.231,     0.087,    37.492,    99.950,     0.000,     0.000,     0.510,     0.269,     0.558,     1.216,     3.570,     9.264,    14.844,    15.542,    18.292,    29.442,    44.445,    50.191,    53.602,    55.673,    44.422,    30.369,    23.013,    15.376,     7.694,     0.447,     0.000,     0.000,    25.226,     0.000,     0.000,     0.000,     0.000,     3.000,     3.323,     3.323,     0.000,     0.000,     0.000,     0.000,     0.000,    23.043,     0.544,  4707.429,     0.000,     0.020,     0.005,     0.000,   181.909,    48.511,  4453.422,     0.000,     0.171,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.521,    71.109,    51.165,     1.359,     0.178,    13.126,    57.136,  1110.898,    12.476,    14.971,     3.307,     3.484,    -0.000
2001,12,363,29,    19.000,     0.052,     0.054,     0.056,     0.070,     0.121,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.307,     0.308,     0.111,     0.164,     0.258,     0.394,     1.325,     1.149,     0.592,     0.604,     1.125,     2.839,     2.260,     1.997,     3.485,     2.881,     1.969,     0.028,     0.038,     0.050,     0.042,     0.058,     0.012,     0.027,     0.025,     0.031,     0.028,     0.039,     0.030,     0.035,     0.049,     0.038,     3.401,     6.290,     0.228,     0.131,    28.690,   103.213,   255.245,     3.697,     4.864,     0.242,     0.098,    36.460,    99.949,     0.500,     0.000,     1.570,     0.262,     0.537,     1.126,     2.809,     9.110,    14.846,    15.541,    18.290,    29.441,    44.447,    50.189,    53.603,    55.678,    44.445,    30.363,    23.003,    15.369,     7.690,     1.534,     0.000,     0.000,    98.533,     0.000,     0.000,     0.000,     0.000,     3.500,     4.859,     4.859,     0.000,     0.000,     0.000,     0.000,     0.000,    23.756,     0.563,  4707.429,     0.000,     0.049,     0.013,     0.000,   182.441,    47.162,  4453.507,     0.000,     0.732,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.521,    71.115,    51.204,     1.369,     0.177,    13.126,    57.136,  1110.898,    14.037,    14.543,     3.810,     3.823,    -0.002
2002,1,9,9,    19.000,     0.052,     0.053,     0.055,     0.064,     0.117,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.307,     0.308,     0.120,     0.180,     0.281,     0.389,     1.261,     1.156,     0.652,     0.679,     1.204,     2.872,     2.326,     2.062,     3.517,     2.943,     2.005,     0.027,     0.038,     0.051,     0.042,     0.057,     0.017,     0.030,     0.024,     0.031,     0.028,     0.039,     0.030,     0.035,     0.049,     0.037,     3.387,     6.570,     0.232,     0.133,    28.119,   103.210,   255.246,     3.713,     5.081,     0.247,     0.098,    35.889,    99.949,     0.800,     0.000,     1.387,     0.260,     0.530,     1.101,     2.571,     8.811,    14.846,    15.540,    18.289,    29.441,    44.449,    50.188,    53.603,    55.682,    44.461,    30.358,    22.996,    15.364,     7.688,     1.374,     0.000,     0.000,    76.167,     0.000,     0.000,     0.000,     0.000,     4.300,     6.235,     6.235,     0.000,     0.000,     0.000,     0.000,     0.000,    24.301,     0.568,  4707.429,     0.000,     0.060,     0.018,     0.000,   182.754,    46.240,  4453.566,     0.000,     0.550,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.521,    71.120,    51.235,     1.390,     0.177,    13.126,    57.136,  1110.898,    15.129,    14.307,     4.193,     4.091,    -0.006
2002,1,24,24,    19.000,     0.057,     0.063,     0.070,     0.065,     0.111,     0.148,     0.155,     0.183,     0.196,     0.222,     0.251,     0.268,     0.278,     0.297,     0.304,     0.306,     0.307,     0.307,     0.111,     0.186,     0.320,     0.427,     1.165,     1.167,     0.740,     0.793,     1.328,     2.927,     2.427,     2.156,     3.567,     3.032,     2.055,     0.025,     0.040,     0.054,     0.043,     0.057,     0.024,     0.036,     0.024,     0.029,     0.030,     0.038,     0.030,     0.035,     0.049,     0.037,     3.376,     7.002,     0.243,     0.138,    28.069,   103.201,   255.245,     3.746,     5.418,     0.261,     0.101,    35.839,    99.948,     6.300,     0.000,     5.207,     0.285,     0.630,     1.398,     2.619,     8.295,    14.842,    15.539,    18.287,    29.440,    44.451,    50.187,    53.604,    55.687,    44.482,    30.351,    22.987,    15.357,     7.684,     6.353,     0.000,     0.000,   104.487,     0.000,     0.000,     0.000,     0.000,    10.600,    12.590,    12.590,     0.000,     0.000,     0.000,     0.000,     0.000,    25.129,     0.582,  4707.429,     0.000,     0.075,     0.025,     0.000,   183.125,    44.949,  4453.645,     0.000,     0.841,     2.393,   316.438,     0.146,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.528,    71.128,    51.282,     1.432,     0.181,    13.122,    57.134,  1110.898,    16.286,    14.050,     4.763,     4.512,    -0.009
2002,2,39,8,    19.000,     0.289,     0.290,     0.290,     0.292,     0.283,     0.263,     0.271,     0.235,     0.196,     0.222,     0.251,     0.268,     0.278,     0.297,     0.303,     0.306,     0.307,     0.307,     0.025,     0.041,     0.073,     0.186,     0.705,     1.572,     1.616,     1.241,     1.468,     2.997,     2.550,     2.267,     3.637,     3.143,     2.120,     0.015,     0.022,     0.029,     0.067,     0.190,     0.136,     0.083,     0.058,     0.031,     0.035,     0.036,     0.029,     0.033,     0.047,     0.034,     2.602,     8.597,     0.459,     0.225,    69.369,   131.480,   255.245,     3.410,     6.514,     0.501,     0.166,    82.921,   110.956,    75.100,     0.000,    14.299,     1.445,     2.896,     5.803,    11.680,    21.213,    26.332,    27.103,    23.509,    29.443,    44.453,    50.185,    53.604,    55.693,    44.502,    30.345,    22.978,    15.350,     7.681,    17.010,     0.000,     0.000,    87.030,     0.000,    16.832,     0.000,     0.000,    85.700,    29.603,    29.603,     0.000,    16.792,     0.000,     0.000,     0.000,    26.449,     0.878,  4707.954,     0.000,     1.130,     0.033,     0.000,   188.121,    38.831,  4453.675,     0.050,     2.546,     1.819,   240.536,     0.113,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   263.510,    71.352,    51.474,     0.560,     0.196,    10.940,    59.624,  1110.818,     1.591,     3.323,     5.961,     4.985,    -0.011
2002,2,43,12,    19.000,     0.073,     0.176,     0.209,     0.228,     0.242,     0.252,     0.261,     0.244,     0.196,     0.222,     0.251,     0.268,     0.278,     0.297,     0.303,     0.306,     0.307,     0.307,     0.031,     0.138,     0.239,     0.359,     0.690,     1.633,     1.643,     1.370,     1.505,     3.017,     2.583,     2.298,     3.659,     3.176,     2.140,     0.017,     0.051,     0.096,     0.173,     0.360,     0.164,     0.098,     0.075,     0.031,     0.035,     0.036,     0.029,     0.033,     0.047,     0.034,     3.090,     8.826,     0.861,     0.257,    58.821,   130.227,   255.243,     3.911,     6.714,     0.910,     0.190,    71.861,   111.319,     0.600,     0.030,    13.975,     0.366,     1.764,     4.177,     9.127,    18.157,    25.230,    26.080,    24.358,    29.467,    44.454,    50.185,    53.604,    55.694,    44.507,    30.343,    22.975,    15.348,     7.680,    10.904,     0.000,     0.000,    22.732,     0.000,    -0.159,     0.000,     0.000,    86.300,    40.577,    40.506,     0.071,    16.642,     0.000,     0.000,     0.000,    27.317,     1.309,  4707.909,     0.000,     1.121,     0.035,     0.000,   190.239,    35.490,  4453.554,     0.007,     1.495,     1.761,   232.808,     0.110,     0.000,     0.000,     0.020,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   264.222,    71.531,    51.610,     0.997,     0.457,     9.583,    60.518,  1110.692,     3.932,     3.800,     6.299,     5.108,     0.312
2002,2,58,27,    19.000,     0.121,     0.204,     0.225,     0.242,     0.251,     0.251,     0.254,     0.280,     0.283,     0.275,     0.256,     0.268,     0.278,     0.297,     0.303,     0.306,     0.307,     0.307,     0.024,     0.072,     0.111,     0.218,     0.216,     0.152,     0.106,     0.123,     0.806,     4.031,     2.829,     2.452,     3.783,     3.353,     2.249,     0.003,     0.028,     0.060,     0.230,     0.778,     0.263,     0.139,     0.081,     0.107,     0.134,     0.043,     0.028,     0.032,     0.045,     0.031,     0.793,     6.481,     1.362,     0.483,    60.803,   146.646,   255.727,     0.846,     5.013,     1.431,     0.391,    73.525,   138.254,    78.250,     2.628,    40.243,     0.604,     2.042,     4.500,     9.671,    18.838,    25.148,    25.444,    27.983,    42.496,    55.053,    51.150,    53.605,    55.699,    44.526,    30.337,    22.966,    15.342,     7.677,    39.869,     0.000,     0.000,    82.864,     0.000,    28.249,     0.384,     0.000,   164.550,    83.852,    80.376,     3.476,    44.926,     0.483,     0.000,     0.000,    23.482,     2.028,  4698.848,     0.000,     2.483,     0.076,     0.000,   195.668,    24.899,  4452.771,     0.097,     8.186,     0.901,   119.099,     0.058,     0.000,     0.000,     0.329,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   267.720,    72.419,    52.297,     0.497,     0.580,     5.872,    63.233,  1110.038,     2.259,     1.144,     0.417,     1.897,     5.722
2002,3,73,14,    19.000,     0.058,     0.065,     0.109,     0.166,     0.184,     0.215,     0.222,     0.251,     0.258,     0.268,     0.266,     0.268,     0.279,     0.297,     0.303,     0.306,     0.307,     0.307,     0.056,     0.093,     0.240,     0.447,     0.411,     0.205,     0.130,     0.104,     0.136,     0.228,     1.549,     2.597,     3.899,     3.514,     2.344,     0.017,     0.031,     0.061,     0.192,     0.886,     0.272,     0.147,     0.082,     0.107,     0.137,     0.080,     0.027,     0.032,     0.045,     0.030,     1.452,     1.373,     1.459,     0.513,    45.067,   134.226,   256.796,     1.517,     0.533,     1.533,     0.400,    56.176,   128.545,     0.000,    18.114,    26.860,     0.288,     0.650,     2.179,     6.631,    13.802,    21.517,    22.218,    25.106,    38.755,    53.575,    53.260,    53.618,    55.705,    44.544,    30.331,    22.958,    15.336,     7.674,     5.797,     0.000,     0.000,    81.193,     0.000,    -0.051,     1.158,     0.000,   164.550,   108.449,    86.173,    22.276,    44.871,     1.568,     0.000,     0.000,    19.022,     2.173,  4687.643,     0.000,     2.483,     0.117,     0.000,   195.101,    19.420,  4451.927,     0.000,     7.112,     0.864,   114.220,     0.056,     0.000,     0.000,     1.013,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   269.885,    73.293,    52.993,     0.973,     0.596,     4.436,    63.203,  1109.473,     6.745,     2.980,     0.586,     0.352,     6.060
