year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
(year),(month),(day),(day),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ug/g),(ug/g),(ug/g),(ug/g),()
1994,10,281,8,     4.000,     1.361,     4.742,    12.886,    18.507,    18.555,    20.628,    32.309,    48.804,    60.470,    63.276,    62.204,    66.664,    66.882,    64.532,    67.124,    64.731,    65.983,    67.246,    50.456,    16.820,     2.696,     1.938,     2.532,     0.995,     0.671,     0.500,     0.728,     0.850,    14.950,     9.767,     5.498,     3.554,     2.467,     1.894,     1.730,     1.584,     1.585,     1.591,     1.177,     0.392,     0.035,     0.177,     0.435,     0.074,     0.022,     0.013,     0.011,     0.015,     0.011,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,     8.161,    10.224,     0.721,     0.067,    37.496,   150.531,   289.261,     8.497,     2.414,     0.732,     0.050,    46.773,   111.019,     5.000,     0.000,     7.484,     0.000,   874.179,     6.173,     0.000,     0.847,    71.674,     0.000,    -0.331,     1.692,    -0.199,     1.529,    52.800,    99.195,    10.995,    52.054,    47.141,    57.099,     0.815,  6420.783,     0.020,     0.000,   176.810,     6.698,  6179.360,     0.025,     1.147,     4.469,   284.838,     0.084,     1.432,     0.000,     0.000,     0.000,    11.028,    11.028,     0.000,     0.000,     7.318,     4.704,     2.215,     5.478,     0.357,     4.373,   126.298,  1302.598,     5.377,     3.618,     2.254,    24.723,     6.062
1994,10,296,23,     4.000,     1.272,     3.676,    12.279,    17.546,    17.613,    20.074,    31.653,    47.946,    59.291,    63.025,    62.022,    66.512,    66.755,    64.416,    67.035,    64.644,    65.909,    67.181,    50.408,    16.804,     2.992,     1.520,     2.830,     1.220,     0.710,     0.528,     0.720,     1.089,    12.150,     9.730,     5.519,     3.576,     2.483,     1.904,     1.736,     1.587,     1.586,     1.591,     1.178,     0.392,     0.041,     0.172,     0.258,     0.046,     0.010,     0.010,     0.007,     0.011,     0.010,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,     8.562,     9.122,     0.517,     0.043,    34.773,   146.932,   287.960,     8.917,     2.692,     0.522,     0.033,    43.580,   108.479,     0.200,     0.000,     6.066,     0.000,   866.061,     1.469,     0.000,     0.785,    81.714,     0.000,    -0.331,     1.270,    -0.184,     1.532,    53.000,   106.732,    11.779,    53.524,    53.208,    55.041,     0.586,  6419.027,     0.018,     0.000,   177.001,     7.465,  6178.935,     0.017,     0.602,     9.064,   514.601,     0.125,     0.641,     0.000,     0.000,     0.000,    10.745,    10.745,     0.000,     0.000,     7.366,     4.827,     2.313,     5.455,     0.299,     4.498,   126.275,  1302.585,     6.953,     4.031,     2.274,    20.492,     6.352
1994,11,311,7,     4.000,     1.293,     7.989,    14.344,    16.798,    16.847,    19.555,    31.088,    47.303,    57.597,    62.773,    61.848,    66.369,    66.634,    64.302,    66.944,    64.555,    65.833,    67.114,    50.360,    16.788,     1.108,     3.774,     4.727,     1.427,     0.736,     0.572,     0.750,     1.303,    11.961,     9.673,     5.537,     3.596,     2.499,     1.914,     1.743,     1.591,     1.588,     1.592,     1.178,     0.392,     0.097,     0.469,     0.679,     0.023,     0.000,     0.006,     0.004,     0.009,     0.010,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    11.036,     9.342,     1.268,     0.024,    40.424,   143.592,   286.423,    11.404,     2.993,     1.268,     0.019,    48.847,   106.369,    28.400,     0.000,    13.346,     0.000,   866.336,    14.053,     0.000,     0.726,    82.176,     0.000,    -0.331,     0.805,    -0.155,     1.506,    81.400,   134.130,    12.505,    67.577,    66.553,    57.661,     1.320,  6422.065,     0.017,     0.000,   177.154,     7.534,  6178.395,     0.009,     3.579,    12.723,   688.314,     0.151,     0.355,     0.000,     0.000,     0.000,    10.200,    10.200,     0.000,     0.000,    10.063,     5.163,     2.341,     6.458,     0.792,     3.945,   126.042,  1302.480,     8.493,     4.369,     2.413,    20.766,     6.576
1994,11,326,22,     4.000,     7.363,    14.876,    19.513,    26.263,    25.680,    19.976,    30.783,    47.022,    56.920,    62.535,    61.683,    66.235,    66.519,    64.192,    66.856,    64.466,    65.756,    67.046,    50.311,    16.771,     0.444,     1.333,     4.490,     6.016,     3.108,     0.690,     0.778,     1.498,    11.871,     9.625,     5.554,     3.617,     2.514,     1.924,     1.750,     1.597,     1.592,     1.595,     1.180,     0.393,     0.232,     0.565,     0.961,     0.189,     0.000,     0.005,     0.003,     0.008,     0.008,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    12.283,    12.010,     1.947,     0.020,    68.015,   151.921,   285.432,    13.837,     4.520,     1.947,     0.016,    80.855,   110.621,    64.400,     0.000,    19.109,     0.000,   900.767,    10.190,     0.000,     0.671,    84.117,     0.000,    11.115,     0.334,     2.325,     1.481,   145.800,   163.430,    13.175,    77.768,    85.662,    61.570,     1.992,  6425.539,     0.016,     0.000,   177.003,     7.316,  6177.658,     0.108,     4.767,    16.341,   862.075,     0.177,     0.245,     0.000,     0.000,     0.000,     9.613,     9.613,     0.000,     0.000,    13.666,     5.657,     2.366,     3.274,     1.117,     3.405,   125.259,  1302.299,    22.907,    12.101,     2.528,    20.856,     6.750
1994,11,334,30,     4.000,     3.853,     8.571,    14.616,    19.971,    20.005,    19.984,    30.681,    46.939,    56.689,    62.375,    61.599,    66.167,    66.461,    64.136,    66.810,    64.420,    65.716,    67.009,    50.284,    16.763,     1.593,     2.924,     5.348,     6.179,     3.095,     0.774,     0.794,     1.597,    11.819,     9.605,     5.563,     3.628,     2.523,     1.929,     1.755,     1.600,     1.595,     1.597,     1.182,     0.393,     0.218,     0.694,     1.193,     0.125,     0.000,     0.006,     0.002,     0.007,     0.007,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    16.044,    12.170,     2.230,     0.019,    47.011,   145.953,   284.947,    17.591,     4.713,     2.230,     0.015,    57.014,   107.606,     3.800,     0.000,    20.637,     0.000,   873.047,    10.546,     0.000,     0.336,    44.727,     0.000,    11.171,     0.112,     2.422,     1.473,   149.600,   194.615,    13.511,    88.314,   106.301,    65.492,     2.274,  6427.852,     0.008,     0.000,   176.375,     6.699,  6177.012,     0.001,     4.240,    16.666,   874.178,     0.177,     0.174,     0.000,     0.000,     0.000,     9.457,     9.457,     0.000,     0.000,    16.930,     6.109,     2.435,     6.300,     1.310,     2.990,   124.042,  1302.102,    30.940,    15.472,     2.587,    20.849,     6.825
1994,12,335,1,     5.000,     3.175,     8.306,    14.416,    19.764,    19.804,    19.946,    30.646,    46.909,    56.597,    62.343,    61.587,    66.158,    66.454,    64.129,    66.804,    64.414,    65.711,    67.005,    50.281,    16.762,     1.624,     3.165,     5.456,     6.198,     3.098,     0.783,     0.796,     1.609,    11.813,     9.603,     5.564,     3.629,     2.524,     1.930,     1.755,     1.600,     1.595,     1.598,     1.182,     0.393,     0.213,     0.654,     1.180,     0.121,     0.000,     0.007,     0.002,     0.007,     0.007,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    16.443,    12.193,     2.168,     0.020,    45.661,   145.604,   284.841,    17.992,     4.737,     2.168,     0.016,    55.563,   107.403,     0.800,     0.000,     1.127,     0.000,   871.209,     1.469,     0.000,     0.041,     5.766,     0.000,     0.000,    -0.026,     0.010,    -0.001,     0.800,     2.596,     0.041,     1.469,     1.127,    65.915,     2.212,  6428.107,     0.001,     0.000,   176.357,     6.675,  6176.947,     0.000,     0.365,    16.721,   876.513,     0.178,     0.027,     0.000,     0.000,     0.000,     9.444,     9.444,     0.000,     0.000,    17.192,     6.154,     2.446,     6.608,     1.260,     2.966,   123.967,  1302.086,    31.362,    15.641,     2.597,    20.871,     0.009
1994,12,348,14,     5.000,     1.289,     7.552,    13.936,    19.253,    19.272,    19.716,    30.422,    46.734,    56.160,    62.005,    61.438,    66.049,    66.362,    64.041,    66.731,    64.340,    65.646,    66.946,    50.238,    16.747,     1.698,     3.554,     6.655,     8.381,     4.424,     0.945,     0.823,     1.759,    11.719,     9.581,     5.575,     3.646,     2.537,     1.938,     1.762,     1.605,     1.599,     1.601,     1.185,     0.394,     0.295,     0.483,     1.110,     0.113,     0.009,     0.006,     0.001,     0.007,     0.006,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    20.288,    13.810,     2.001,     0.026,    42.030,   144.224,   283.934,    22.500,     5.739,     2.006,     0.019,    51.666,   106.508,    33.400,     0.000,    26.610,     0.000,   864.879,    12.606,     0.000,     0.514,    77.140,     0.000,     4.420,    -0.337,     1.457,    -0.004,    34.200,    41.813,     0.555,    14.075,    27.738,    71.381,     2.051,  6431.604,     0.012,     0.000,   175.673,     6.411,  6176.088,     0.089,     5.432,    16.803,   875.200,     0.175,     0.328,     0.000,     0.000,     0.000,     9.318,     9.318,     0.000,     0.000,    21.233,     6.758,     2.595,     7.470,     1.148,     2.632,   122.636,  1301.841,    43.529,    22.955,     2.704,    20.868,     0.108
1994,12,363,29,     5.000,     1.742,     9.741,    14.963,    18.628,    17.833,    19.303,    30.059,    46.471,    55.632,    61.483,    61.224,    65.914,    66.258,    63.943,    66.651,    64.258,    65.573,    66.880,    50.189,    16.731,     1.525,     3.549,    10.578,     9.037,     4.475,     1.130,     0.863,     1.935,    11.607,     9.587,     5.583,     3.666,     2.553,     1.950,     1.770,     1.612,     1.604,     1.606,     1.189,     0.395,     0.272,     0.817,     1.142,     0.081,     0.005,     0.008,     0.002,     0.006,     0.005,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    24.689,    14.207,     2.312,     0.024,    45.074,   141.482,   282.695,    26.927,     6.165,     2.314,     0.019,    53.991,   104.749,    29.200,     0.000,    18.317,     0.000,   863.476,    11.736,     0.000,     0.550,   117.985,     0.000,     4.420,    -0.600,     1.641,     0.007,    63.400,    71.868,     1.105,    25.813,    46.055,    76.215,     2.357,  6434.928,     0.013,     0.000,   174.825,     6.396,  6175.136,     0.041,     5.189,    22.551,  1159.627,     0.220,     0.261,     0.000,     0.000,     0.000,     8.657,     8.657,     0.000,     0.000,    25.062,     7.314,     2.728,     8.600,     1.470,     2.392,   121.052,  1301.566,    48.514,    25.094,     2.870,    20.864,     0.193
1995,1,13,13,     5.000,     1.289,     7.941,    14.121,    17.053,    16.756,    18.864,    29.678,    46.224,    55.217,    60.798,    60.994,    65.775,    66.153,    63.848,    66.573,    64.179,    65.502,    66.815,    50.142,    16.715,     1.769,     5.864,    13.262,     9.276,     4.504,     1.299,     0.911,     2.099,    11.480,     9.609,     5.587,     3.684,     2.569,     1.960,     1.779,     1.619,     1.610,     1.611,     1.192,     0.397,     0.288,     0.628,     1.141,     0.033,     0.000,     0.006,     0.001,     0.005,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    30.171,    14.553,     2.090,     0.014,    40.404,   139.130,   281.328,    32.423,     6.561,     2.090,     0.012,    48.782,   103.144,    16.600,     0.000,    14.215,     0.000,   854.637,    10.716,     0.000,     0.509,    94.284,     0.000,     4.420,    -0.770,     1.836,     0.031,    80.000,    96.798,     1.614,    36.528,    60.270,    82.081,     2.129,  6440.955,     0.012,     0.000,   175.678,     6.700,  6174.367,     0.000,     5.589,    36.328,  1843.978,     0.318,     0.199,     0.000,     0.000,     0.000,     6.919,     6.919,     0.000,     0.000,    29.272,     7.905,     2.783,    12.054,     1.296,     2.199,   121.108,  1301.364,    54.397,    26.880,     3.071,    20.791,     0.250
1995,1,28,28,     5.000,     1.558,     9.927,    16.558,    23.835,    24.382,    28.520,    44.156,    62.760,    64.025,    64.512,    61.158,    65.656,    66.049,    63.754,    66.498,    64.102,    65.434,    66.753,    50.096,    16.700,     1.234,     1.594,     2.176,     6.031,     8.407,     9.019,     8.952,     6.010,    11.669,    10.327,     5.644,     3.703,     2.585,     1.971,     1.787,     1.626,     1.615,     1.616,     1.196,     0.398,     0.316,     0.735,     1.113,     0.159,     0.004,     0.020,     0.010,     0.014,     0.006,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    11.035,    38.222,     2.323,     0.051,    51.878,   191.831,   289.388,    15.238,    28.184,     2.325,     0.046,    64.069,   147.627,   107.600,     0.000,    15.948,     0.000,   926.433,    19.385,     0.000,     0.471,    79.835,     0.000,    72.167,     3.257,    26.529,     0.804,   187.600,   132.131,     2.085,    55.912,    76.219,    87.561,     2.396,  6447.672,     0.011,     0.000,   177.901,     6.304,  6173.509,     0.625,     6.260,    46.226,  2335.253,     0.381,     0.120,     0.000,     0.000,     0.000,     5.420,     5.420,     0.000,     0.000,    34.111,     8.513,     2.812,     3.553,     1.422,     1.989,   121.554,  1301.206,    25.301,    34.478,    20.274,    18.225,     0.283
1995,2,32,1,     5.000,     3.850,    11.544,    18.128,    25.788,    25.463,    28.374,    43.773,    61.999,    63.600,    64.929,    61.683,    65.702,    66.029,    63.730,    66.478,    64.082,    65.416,    66.736,    50.084,    16.696,     1.669,     1.830,     2.771,     6.093,     8.656,     8.818,     8.767,     5.827,    11.167,    10.097,     5.579,     3.715,     2.590,     1.974,     1.790,     1.628,     1.617,     1.618,     1.198,     0.398,     0.300,     0.789,     1.303,     0.175,     0.006,     0.023,     0.014,     0.016,     0.006,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    12.363,    37.652,     2.567,     0.062,    59.310,   191.409,   290.143,    16.691,    27.740,     2.570,     0.056,    72.041,   146.878,    26.200,     0.000,     6.400,     0.000,   934.083,    12.029,     0.000,     0.120,    25.891,     0.000,    75.065,     4.249,    27.166,     0.985,   213.800,   150.561,     2.205,    67.942,    82.619,    87.802,     2.651,  6449.956,     0.003,     0.000,   178.294,     8.065,  6173.145,     0.137,     2.651,    48.960,  2442.859,     0.394,     0.238,     0.000,     0.000,     0.000,     1.160,     1.160,     0.000,     0.000,    36.129,     8.764,     2.858,     4.423,     1.523,     2.137,   121.401,  1301.126,    23.626,    33.993,    20.027,    17.559,     0.287
1995,2,47,16,     5.000,     7.303,    14.751,    19.438,    27.420,    27.377,    30.727,    46.107,    63.806,    64.474,    65.212,    62.813,    66.481,    66.163,    63.682,    66.412,    64.009,    65.351,    66.676,    50.039,    16.681,     1.830,     3.566,     5.246,     6.801,     8.165,     9.465,    10.139,     6.696,    10.952,    10.120,     5.822,     3.810,     2.618,     1.988,     1.800,     1.636,     1.624,     1.624,     1.202,     0.400,     0.334,     0.697,     1.344,     0.203,     0.018,     0.020,     0.018,     0.017,     0.006,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    17.443,    39.941,     2.578,     0.076,    68.912,   200.254,   292.906,    21.525,    30.382,     2.587,     0.064,    82.601,   154.328,    67.900,     0.000,     0.403,     0.000,   954.922,    46.230,     0.000,     0.429,    74.674,     0.000,    86.915,     6.633,    29.915,     1.404,   281.700,   197.194,     2.634,   114.172,    83.022,    95.504,     2.677,  6456.656,     0.010,     0.000,   180.339,     6.265,  6171.871,     0.614,     8.142,    44.119,  2201.432,     0.363,     0.032,     0.000,     0.000,     0.000,     1.078,     1.078,     0.000,     0.000,    42.404,     9.533,     2.892,     7.145,     1.479,     1.764,   120.788,  1300.805,    24.801,    29.823,    21.990,    16.987,     0.346
1995,3,62,3,     5.000,     1.289,     7.727,    16.124,    22.592,    23.245,    27.822,    43.617,    62.049,    63.691,    65.584,    64.062,    68.227,    67.725,    64.281,    66.469,    63.963,    65.292,    66.619,    49.996,    16.667,     4.658,     5.067,     6.937,     7.116,     8.026,     8.880,    10.252,     7.051,    10.308,    10.033,     6.161,     4.020,     2.726,     2.027,     1.814,     1.645,     1.631,     1.631,     1.207,     0.402,     0.387,     0.460,     1.520,     0.154,     0.048,     0.033,     0.027,     0.018,     0.007,     0.004,     0.001,     0.001,     0.001,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    23.778,    39.363,     2.521,     0.130,    47.732,   188.579,   297.443,    27.791,    30.196,     2.545,     0.102,    59.354,   145.111,     2.400,     0.000,    12.143,     0.000,   927.041,    17.739,     0.000,     0.399,    79.861,     0.000,    87.258,    12.459,    29.941,     2.370,   284.100,   227.075,     3.032,   131.910,    95.165,   101.591,     2.671,  6457.908,     0.010,     0.000,   177.977,     5.364,  6170.304,     0.975,     7.032,    43.696,  2180.404,     0.360,     0.266,     0.000,     0.000,     0.000,     1.304,     1.304,     0.000,     0.000,    46.760,    10.502,     3.173,    12.037,     1.354,     1.598,   117.990,  1300.329,    31.498,    34.526,    23.504,    16.185,     1.183
